state,state_id,route,location,url,avg_stars,route_type,rating,pitches,length,x,y,region_1,region_2,region_3,x_diff,y_diff,region_crag_id,crag
Kansas,107235316,8. Fe lode vein,The Lost City of Critzer > Placer Ridge > South side,https://www.mountainproject.com/route/123820025/8-fe-lode-vein,2,Boulder,V2,1,10,-94.95699,38.14466,The Lost City of Critzer,Placer Ridge,South side,-7.00000000080081e-5,-2.9999999995311555e-5,0,Kansas > The Lost City of Critzer > 00
Kansas,107235316,Oyster,The Lost City of Critzer > Placer Ridge > South side,https://www.mountainproject.com/route/123820119/oyster,2,Boulder,V2,1,9,-94.95699,38.14466,The Lost City of Critzer,Placer Ridge,South side,0,0,0,Kansas > The Lost City of Critzer > 00
Kansas,107235316,58. Slingshot,The Lost City of Critzer > Shroomie’s Boulder Field > Keepers Slab,https://www.mountainproject.com/route/123819653/58-slingshot,2,Boulder,V2,1,10,-94.95906,38.14179,The Lost City of Critzer,Shroomie’s Boulder Field,Keepers Slab,-0.002069999999989136,-0.0028700000000014825,0,Kansas > The Lost City of Critzer > 00
Kansas,107235316,47. Dropping 1 cap n stem,The Lost City of Critzer > Shroomie’s Boulder Field > Shroomie Boulder,https://www.mountainproject.com/route/123819457/47-dropping-1-cap-n-stem,2,Boulder,V2,1,12,-94.95925,38.14155,The Lost City of Critzer,Shroomie’s Boulder Field,Shroomie Boulder,-1.9000000000346517e-4,-2.3999999999801958e-4,0,Kansas > The Lost City of Critzer > 00
Kansas,107235316,53. Fairy Rings,The Lost City of Critzer > Shroomie’s Boulder Field > Shroomie Boulder,https://www.mountainproject.com/route/123819595/53-fairy-rings,3,Boulder,V2+,1,12,-94.95925,38.14155,The Lost City of Critzer,Shroomie’s Boulder Field,Shroomie Boulder,0,0,0,Kansas > The Lost City of Critzer > 00
Kansas,107235316,27. Grey’s,The Lost City of Critzer > Shroomie’s Boulder Field > Toadstool Pinnacle,https://www.mountainproject.com/route/123817776/27-greys,4,Boulder,V2-,1,10,-94.95928,38.1412,The Lost City of Critzer,Shroomie’s Boulder Field,Toadstool Pinnacle,-3.000000000952241e-5,-3.5000000000451337e-4,0,Kansas > The Lost City of Critzer > 00
South Dakota,105708963,Namby-Pamby,The Needles Of Rushmore > Horsethief Lake Area > Horsethief Lake Bouldering > Mustang Ranch > The Barnyard > Bone Orchard Boulder,https://www.mountainproject.com/route/121951620/namby-pamby,3,Boulder,V2-3,1,12,-103.48019,43.8967,The Needles Of Rushmore,Horsethief Lake Area,Horsethief Lake Bouldering,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Road to Nowhere,The Needles Of Rushmore > Horsethief Lake Area > Horsethief Lake Bouldering > Out of Tomorrows,https://www.mountainproject.com/route/119185298/road-to-nowhere,2,Boulder,V2,1,8,-103.48582,43.89219,The Needles Of Rushmore,Horsethief Lake Area,Horsethief Lake Bouldering,-0.005630000000010682,-0.004510000000003345,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Off to Hogwarts,The Needles Of Rushmore > Horsethief Lake Area > Horsethief Lake Bouldering > Shrieking Shack Boulders > Deathly Hallows,https://www.mountainproject.com/route/121503209/off-to-hogwarts,2,Boulder,V2,1,20,-103.48369,43.89813,The Needles Of Rushmore,Horsethief Lake Area,Horsethief Lake Bouldering,0.002130000000008181,0.005940000000002499,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Dobby,The Needles Of Rushmore > Horsethief Lake Area > Horsethief Lake Bouldering > Shrieking Shack Boulders > Horcrux Wall,https://www.mountainproject.com/route/118642040/dobby,2.4,Boulder,V2,1,10,-103.48367,43.8979,The Needles Of Rushmore,Horsethief Lake Area,Horsethief Lake Bouldering,1.9999999992137418e-5,-2.3000000000195087e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,S.P.E.W.,The Needles Of Rushmore > Horsethief Lake Area > Horsethief Lake Bouldering > Shrieking Shack Boulders > Horcrux Wall,https://www.mountainproject.com/route/118683673/spew,1.9,Boulder,V2-3,1,10,-103.48367,43.8979,The Needles Of Rushmore,Horsethief Lake Area,Horsethief Lake Bouldering,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,American Life,The Needles Of Rushmore > Horsethief Lake Area > Primal Wall Area,https://www.mountainproject.com/route/107933294/american-life,3.7,Sport,5.9-,1,155,-103.4732,43.8996,The Needles Of Rushmore,Horsethief Lake Area,Primal Wall Area,0.010469999999997981,0.0016999999999995907,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Black Eagle,The Needles Of Rushmore > Horsethief Lake Area > The Chessmen > Black Eagle Boulder,https://www.mountainproject.com/route/110994019/black-eagle,3,Boulder,V2,1,NA,-103.49947,43.88305,The Needles Of Rushmore,Horsethief Lake Area,The Chessmen,-0.026269999999996685,-0.016550000000002285,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Stag Party,The Needles Of Rushmore > Horsethief Lake Area > The Chessmen > Emporium Wall,https://www.mountainproject.com/route/127152198/stag-party,2,Sport,5.9+,1,25,-103.49792,43.88399,The Needles Of Rushmore,Horsethief Lake Area,The Chessmen,0.001550000000008822,9.399999999999409e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Three Little Piggies,The Needles Of Rushmore > Iron Mountain > 1st Pigtail Bridge > Big Bad Woll,https://www.mountainproject.com/route/125420896/three-little-piggies,2,Boulder,V2 PG13,1,16,-103.43768,43.87513,The Needles Of Rushmore,Iron Mountain,1st Pigtail Bridge,0.06023999999999319,-0.008859999999998536,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,When Pigs Fly,The Needles Of Rushmore > Iron Mountain > 1st Pigtail Bridge > Boaring Ridge,https://www.mountainproject.com/route/120792340/when-pigs-fly,3,Boulder,V2,1,10,-103.43561,43.87291,The Needles Of Rushmore,Iron Mountain,1st Pigtail Bridge,0.002070000000003347,-0.002220000000001221,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Prime Cut,The Needles Of Rushmore > Iron Mountain > 1st Pigtail Bridge > Boaring Ridge,https://www.mountainproject.com/route/120802115/prime-cut,3,Boulder,V2,1,13,-103.43561,43.87291,The Needles Of Rushmore,Iron Mountain,1st Pigtail Bridge,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Tender Loins,The Needles Of Rushmore > Iron Mountain > 1st Pigtail Bridge > Boaring Ridge,https://www.mountainproject.com/route/123159522/tender-loins,2.5,Boulder,V2,1,10,-103.43561,43.87291,The Needles Of Rushmore,Iron Mountain,1st Pigtail Bridge,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Stuck Lil' Smokie,The Needles Of Rushmore > Iron Mountain > 1st Pigtail Bridge > Oinker Wall,https://www.mountainproject.com/route/120073547/stuck-lil-smokie,2.4,Boulder,V2,1,8,-103.43756,43.87403,The Needles Of Rushmore,Iron Mountain,1st Pigtail Bridge,-0.0019500000000078899,0.001120000000000232,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Meat Slurry,The Needles Of Rushmore > Iron Mountain > 1st Pigtail Bridge > Oinker Wall,https://www.mountainproject.com/route/120073725/meat-slurry,2.7,Boulder,V2,1,7,-103.43756,43.87403,The Needles Of Rushmore,Iron Mountain,1st Pigtail Bridge,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Weiner Schlag,The Needles Of Rushmore > Iron Mountain > 1st Pigtail Bridge > Oinker Wall,https://www.mountainproject.com/route/120073992/weiner-schlag,2,Boulder,V2+,1,9,-103.43756,43.87403,The Needles Of Rushmore,Iron Mountain,1st Pigtail Bridge,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,The Squealer,The Needles Of Rushmore > Iron Mountain > 1st Pigtail Bridge > The Butcher Shop,https://www.mountainproject.com/route/120193577/the-squealer,2.5,Boulder,V2,1,9,-103.43774,43.87519,The Needles Of Rushmore,Iron Mountain,1st Pigtail Bridge,-1.8000000000029104e-4,0.001160000000005823,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Meat Sweats,The Needles Of Rushmore > Iron Mountain > 1st Pigtail Bridge > The Butcher Shop,https://www.mountainproject.com/route/120194634/meat-sweats,2.5,Boulder,V2,1,8,-103.43774,43.87519,The Needles Of Rushmore,Iron Mountain,1st Pigtail Bridge,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Hog Wild,The Needles Of Rushmore > Iron Mountain > 1st Pigtail Bridge > The Hog Wall,https://www.mountainproject.com/route/115967818/hog-wild,3.8,Boulder,V2-3,1,15,-103.43762,43.87438,The Needles Of Rushmore,Iron Mountain,1st Pigtail Bridge,1.2000000000966793e-4,-8.100000000013097e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Rabid Sucker,The Needles Of Rushmore > Iron Mountain > 1st Pigtail Bridge > Twelve Teats Ridge,https://www.mountainproject.com/route/123159964/rabid-sucker,2.7,Boulder,V2,1,10,-103.43986,43.87399,The Needles Of Rushmore,Iron Mountain,1st Pigtail Bridge,-0.002240000000000464,-3.9000000000299906e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Pork Rinds,The Needles Of Rushmore > Iron Mountain > 1st Pigtail Bridge > Twelve Teats Ridge,https://www.mountainproject.com/route/123160081/pork-rinds,2,Boulder,V2,1,10,-103.43986,43.87399,The Needles Of Rushmore,Iron Mountain,1st Pigtail Bridge,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Notorious B.U.T.T.,The Needles Of Rushmore > Iron Mountain > Grizzly Heights > Notorious B.U.T.T. Boulder,https://www.mountainproject.com/route/120261396/notorious-butt,2,Boulder,V2,1,12,-103.44627,43.87021,The Needles Of Rushmore,Iron Mountain,Grizzly Heights,-0.006410000000002469,-0.0037799999999990064,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,I Sea Your Cucumber,The Needles Of Rushmore > Iron Mountain > Grizzly Heights > Turtle View Boulder,https://www.mountainproject.com/route/120512460/i-sea-your-cucumber,2,Boulder,V2,1,8,-103.44605,43.86945,The Needles Of Rushmore,Iron Mountain,Grizzly Heights,2.1999999999877673e-4,-7.599999999996498e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Cracker Jack,The Needles Of Rushmore > Iron Mountain > Norbeck Boulders > Cracker Jack Boulder,https://www.mountainproject.com/route/127033502/cracker-jack,2,Boulder,V2,1,8,-103.42537,43.85425,The Needles Of Rushmore,Iron Mountain,Norbeck Boulders,0.0206799999999987,-0.015200000000000102,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Shrek Arete,The Needles Of Rushmore > Iron Mountain > Ogre Boulders > Onion wall,https://www.mountainproject.com/route/120217673/shrek-arete,2.5,Boulder,V2,1,8,-103.44636,43.861,The Needles Of Rushmore,Iron Mountain,Ogre Boulders,-0.02098999999999762,0.006749999999996703,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Rocking Raspberries,The Needles Of Rushmore > Iron Mountain > Raspberry Rocks > Weather Watchers Wall,https://www.mountainproject.com/route/105715448/rocking-raspberries,3.2,"Trad, Sport",5.9,1,80,-103.40947,43.83905,The Needles Of Rushmore,Iron Mountain,Raspberry Rocks,0.036889999999999645,-0.021949999999996805,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Whose Line is it Anyway?,The Needles Of Rushmore > Iron Mountain > Rubiks Ridge,https://www.mountainproject.com/route/113333703/whose-line-is-it-anyway,2.8,Sport,5.9+,1,45,-103.44062,43.86249,The Needles Of Rushmore,Iron Mountain,Rubiks Ridge,-0.03114999999999668,0.023440000000000794,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Schist Overhang,The Needles Of Rushmore > Iron Mountain > Rubrick's Ridge boulders > Influences Wall,https://www.mountainproject.com/route/106472426/schist-overhang,2.3,Boulder,V2-3,1,10,-103.44055,43.8626,The Needles Of Rushmore,Iron Mountain,Rubrick's Ridge boulders,6.999999999379725e-5,1.0999999999938836e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Split Personalities,The Needles Of Rushmore > Iron Mountain > Rubrick's Ridge boulders > Split Personalities Rock,https://www.mountainproject.com/route/106481397/split-personalities,3.6,Boulder,V2+,1,14,-103.44086,43.86263,The Needles Of Rushmore,Iron Mountain,Rubrick's Ridge boulders,-3.0999999999892225e-4,3.0000000002416982e-5,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Black Band,The Needles Of Rushmore > Iron Mountain > Rubrick's Ridge boulders > The Other Side of Things Rock,https://www.mountainproject.com/route/106481364/black-band,3,Boulder,V1-2,1,14,-103.44115,43.86245,The Needles Of Rushmore,Iron Mountain,Rubrick's Ridge boulders,-2.89999999992574e-4,-1.8000000000029104e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,South West Arete,The Needles Of Rushmore > Iron Mountain > Rubrick's Ridge boulders > The Other Side of Things Rock,https://www.mountainproject.com/route/106481349/south-west-arete,3,Boulder,V2,1,14,-103.44115,43.86245,The Needles Of Rushmore,Iron Mountain,Rubrick's Ridge boulders,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,"A Lady, a Gentlemen, and BK",The Needles Of Rushmore > Iron Mountain > Sledgehammer,https://www.mountainproject.com/route/112778686/a-lady-a-gentlemen-and-bk,2.3,Sport,5.9+,1,50,-103.44302,43.86277,The Needles Of Rushmore,Iron Mountain,Sledgehammer,-0.0018700000000109185,3.1999999999499096e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,L1 - Carving the Gash,The Needles Of Rushmore > Iron Mountain > The Big Gash,https://www.mountainproject.com/route/106115081/l1-carving-the-gash,2.8,Sport,5.9-,1,80,-103.44879,43.8483,The Needles Of Rushmore,Iron Mountain,The Big Gash,-0.0057699999999982765,-0.014469999999995764,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,L16 - Bog of the Eternal Stench,The Needles Of Rushmore > Iron Mountain > The Big Gash,https://www.mountainproject.com/route/111931844/l16-bog-of-the-eternal-stench,2.8,Sport,5.9,2,170,-103.44879,43.8483,The Needles Of Rushmore,Iron Mountain,The Big Gash,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Northwest Arete,The Needles Of Rushmore > Iron Mountain > The Land Of The Way Too High Boulders > Agony of Da-Feet Rock,https://www.mountainproject.com/route/107479605/northwest-arete,2.5,"TR, Boulder",V1-2,1,25,-103.44518,43.86194,The Needles Of Rushmore,Iron Mountain,The Land Of The Way Too High Boulders,0.003610000000008995,0.013639999999995212,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,E.B. Fever,The Needles Of Rushmore > Iron Mountain > The Land Of The Way Too High Boulders > Agony of Da-Feet Rock,https://www.mountainproject.com/route/107479620/eb-fever,3,"TR, Boulder",V2,1,25,-103.44518,43.86194,The Needles Of Rushmore,Iron Mountain,The Land Of The Way Too High Boulders,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Casual in Your Calmas,The Needles Of Rushmore > Iron Mountain > The Land Of The Way Too High Boulders > Agony of Da-Feet Rock,https://www.mountainproject.com/route/107479675/casual-in-your-calmas,2,"TR, Boulder",V2,1,30,-103.44518,43.86194,The Needles Of Rushmore,Iron Mountain,The Land Of The Way Too High Boulders,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Fancy in Your Fires,The Needles Of Rushmore > Iron Mountain > The Land Of The Way Too High Boulders > Agony of Da-Feet Rock,https://www.mountainproject.com/route/107479652/fancy-in-your-fires,3,"TR, Boulder",V2-3,1,25,-103.44518,43.86194,The Needles Of Rushmore,Iron Mountain,The Land Of The Way Too High Boulders,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,T-Rex,The Needles Of Rushmore > Iron Mountain > The Land Of The Way Too High Boulders > Boulder-Soar-Rex,https://www.mountainproject.com/route/107479755/t-rex,3,Boulder,V1-2 PG13,1,15,-103.4452,43.86197,The Needles Of Rushmore,Iron Mountain,The Land Of The Way Too High Boulders,-2.0000000006348273e-5,3.0000000002416982e-5,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,The Squirrel's Bed Traverse,The Needles Of Rushmore > Iron Mountain > The Land Of The Way Too High Boulders > Boulder-Soar-Rex,https://www.mountainproject.com/route/107479735/the-squirrels-bed-traverse,3,Boulder,V2,1,25,-103.4452,43.86197,The Needles Of Rushmore,Iron Mountain,The Land Of The Way Too High Boulders,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Crystal Images,The Needles Of Rushmore > Iron Mountain > The Land Of The Way Too High Boulders > The Kern Boulder,https://www.mountainproject.com/route/107479824/crystal-images,4,Boulder,V2,1,12,-103.44526,43.8621,The Needles Of Rushmore,Iron Mountain,The Land Of The Way Too High Boulders,-6.0000000004833964e-5,1.299999999986312e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Trickificult,The Needles Of Rushmore > Iron Mountain > The Land Of The Way Too High Boulders > TheTea Kettle,https://www.mountainproject.com/route/107479783/trickificult,4,Boulder,V2,1,12,-103.4317,43.8731,The Needles Of Rushmore,Iron Mountain,The Land Of The Way Too High Boulders,0.01355999999999824,0.011000000000002785,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Metamorphosis,The Needles Of Rushmore > Iron Mountain > Turtle Dome Boulders > Face of Ever Changing Faces aka: Metamorphic Traverse,https://www.mountainproject.com/route/118758227/metamorphosis,2.2,Boulder,V1-2,1,10,-103.44141,43.86276,The Needles Of Rushmore,Iron Mountain,Turtle Dome Boulders,-0.009709999999998331,-0.01033999999999935,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Vladmir Blob,The Needles Of Rushmore > Iron Mountain > Turtle Dome Boulders > The Blob,https://www.mountainproject.com/route/105715112/vladmir-blob,2.2,Boulder,V2,1,10,-103.44286,43.86271,The Needles Of Rushmore,Iron Mountain,Turtle Dome Boulders,-0.0014499999999912916,-5.000000000165983e-5,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Jury of Peers,The Needles Of Rushmore > Iron Mountain > Turtle Dome Boulders > The Test Piece,https://www.mountainproject.com/route/106485170/jury-of-peers,3.4,Boulder,V2,1,12,-103.4417,43.8631,The Needles Of Rushmore,Iron Mountain,Turtle Dome Boulders,0.0011599999999987176,3.9000000000299906e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Trimming,The Needles Of Rushmore > Iron Mountain > Turtle Dome Boulders > The Woodshop Boulder,https://www.mountainproject.com/route/119896377/trimming,3,Boulder,V1-2,1,10,-103.44312,43.86377,The Needles Of Rushmore,Iron Mountain,Turtle Dome Boulders,-0.00141999999999598,6.699999999995043e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Nowhere Road,The Needles Of Rushmore > Mount Rushmore National Memorial > Blackberry trail bouldering > Waylon Wall,https://www.mountainproject.com/route/118233764/nowhere-road,3.1,Boulder,V2,1,12,-103.45143,43.87219,The Needles Of Rushmore,Mount Rushmore National Memorial,Blackberry trail bouldering,-0.0083100000000087,0.008420000000000982,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Brontes,The Needles Of Rushmore > Mount Rushmore National Memorial > Blackberry trail bouldering > cyclops boulder,https://www.mountainproject.com/route/118231669/brontes,3,Boulder,V2,1,8,-103.45177,43.8689,The Needles Of Rushmore,Mount Rushmore National Memorial,Blackberry trail bouldering,-3.399999999942338e-4,-0.0032900000000068985,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Hop the Pence,The Needles Of Rushmore > Mount Rushmore National Memorial > Border Wall Bouldering,https://www.mountainproject.com/route/118576088/hop-the-pence,2.2,Boulder,V2,1,10,-103.44398,43.88705,The Needles Of Rushmore,Mount Rushmore National Memorial,Border Wall Bouldering,0.007789999999999964,0.01815000000000566,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Toupée or Not Toupée,The Needles Of Rushmore > Mount Rushmore National Memorial > Border Wall Bouldering,https://www.mountainproject.com/route/118691141/toupee-or-not-toupee,2,Boulder,V2,1,NA,-103.44398,43.88705,The Needles Of Rushmore,Mount Rushmore National Memorial,Border Wall Bouldering,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Separation of Powers,The Needles Of Rushmore > Mount Rushmore National Memorial > Border Wall Bouldering,https://www.mountainproject.com/route/121839932/separation-of-powers,2.8,Boulder,V2,1,10,-103.44398,43.88705,The Needles Of Rushmore,Mount Rushmore National Memorial,Border Wall Bouldering,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Four-score,The Needles Of Rushmore > Mount Rushmore National Memorial > Border Wall Bouldering,https://www.mountainproject.com/route/118735973/four-score,2.2,Boulder,V2-3,1,8,-103.44398,43.88705,The Needles Of Rushmore,Mount Rushmore National Memorial,Border Wall Bouldering,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Lanky,The Needles Of Rushmore > Mount Rushmore National Memorial > Breezy Point > Breezy Point Boulders > Scenic Point > Lanky,https://www.mountainproject.com/route/115361796/lanky,2,Boulder,V2,1,25,-103.46855,43.89702,The Needles Of Rushmore,Mount Rushmore National Memorial,Breezy Point,-0.024569999999997094,0.009969999999995593,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Wax and Wane,The Needles Of Rushmore > Mount Rushmore National Memorial > Breezy Point > Breezy Point Boulders > Scenic Point > Moon Boulder,https://www.mountainproject.com/route/118774989/wax-and-wane,3,Boulder,V1-2,1,12,-103.46773,43.89742,The Needles Of Rushmore,Mount Rushmore National Memorial,Breezy Point,8.19999999990273e-4,3.9999999999906777e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Loose Control,The Needles Of Rushmore > Mount Rushmore National Memorial > Breezy Point > Breezy Point Boulders > Scenic Point > The Scenic Boulder,https://www.mountainproject.com/route/108086506/loose-control,2,Boulder,V2,1,20,-103.45947,43.90654,The Needles Of Rushmore,Mount Rushmore National Memorial,Breezy Point,0.00826000000000704,0.009120000000002904,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Disneyland,The Needles Of Rushmore > Mount Rushmore National Memorial > Breezy Point > Breezy Point Main Wall Upper,https://www.mountainproject.com/route/113298188/disneyland,3,Sport,5.9,1,50,-103.47493,43.89113,The Needles Of Rushmore,Mount Rushmore National Memorial,Breezy Point,-0.01546000000000447,-0.01541000000000281,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Breezy,The Needles Of Rushmore > Mount Rushmore National Memorial > Breezy Point > Breezy Point Main Wall Upper,https://www.mountainproject.com/route/118752184/breezy,2,Sport,5.9+,1,60,-103.47493,43.89113,The Needles Of Rushmore,Mount Rushmore National Memorial,Breezy Point,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Rat Patrol,The Needles Of Rushmore > Mount Rushmore National Memorial > Breezy Point > Clearcut Tower,https://www.mountainproject.com/route/121651983/rat-patrol,3.5,Sport,5.9,1,65,-103.47722,43.88973,The Needles Of Rushmore,Mount Rushmore National Memorial,Breezy Point,-0.0022900000000021237,-0.0013999999999967372,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Stay of Execution,The Needles Of Rushmore > Mount Rushmore National Memorial > Breezy Point > Hall Of Truth Corridor,https://www.mountainproject.com/route/112809221/stay-of-execution,3.1,Sport,5.9+,1,50,-103.47397,43.89229,The Needles Of Rushmore,Mount Rushmore National Memorial,Breezy Point,0.003250000000008413,0.0025600000000025602,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,We're Just Passing Through,The Needles Of Rushmore > Mount Rushmore National Memorial > Breezy Point > Hall Of Truth Corridor,https://www.mountainproject.com/route/112106156/were-just-passing-through,2.5,Sport,5.9+,1,55,-103.47397,43.89229,The Needles Of Rushmore,Mount Rushmore National Memorial,Breezy Point,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Guilty Conscience Direct,The Needles Of Rushmore > Mount Rushmore National Memorial > Breezy Point > Hall Of Truth Corridor,https://www.mountainproject.com/route/112106173/guilty-conscience-direct,2.5,Sport,5.9,1,55,-103.47397,43.89229,The Needles Of Rushmore,Mount Rushmore National Memorial,Breezy Point,0,0,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Brads Boner,The Needles Of Rushmore > Mount Rushmore National Memorial > Breezy Point > Sentinel Rock > Brad's Boner,https://www.mountainproject.com/route/110856323/brads-boner,2.6,Sport,5.9+,1,50,-103.47544,43.89135,The Needles Of Rushmore,Mount Rushmore National Memorial,Breezy Point,-0.0014700000000118507,-9.399999999999409e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Original Route,The Needles Of Rushmore > Mount Rushmore National Memorial > Breezy Point > Sentinel Rock > Sentinel Rock,https://www.mountainproject.com/route/122618481/original-route,2.5,Sport,5.9+,1,45,-103.47529,43.8913,The Needles Of Rushmore,Mount Rushmore National Memorial,Breezy Point,1.5000000000497948e-4,-5.000000000165983e-5,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Valdez Overhang,The Needles Of Rushmore > Mount Rushmore National Memorial > Chopping Block > Birthday Rock,https://www.mountainproject.com/route/105714995/valdez-overhang,3.5,"Sport, TR",5.9,1,40,-103.46749,43.88449,The Needles Of Rushmore,Mount Rushmore National Memorial,Chopping Block,0.007800000000003138,-0.006810000000001537,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Baba Cool,The Needles Of Rushmore > Mount Rushmore National Memorial > Chopping Block > Chopping Block,https://www.mountainproject.com/route/105714854/baba-cool,3.7,Sport,5.9+,1,60,-103.46937,43.88538,The Needles Of Rushmore,Mount Rushmore National Memorial,Chopping Block,-0.0018799999999998818,8.899999999982811e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Unnamed 5.9,The Needles Of Rushmore > Mount Rushmore National Memorial > Chopping Block > Cleaver,https://www.mountainproject.com/route/105715562/unnamed-59,2.4,Sport,5.9,1,NA,-103.46903,43.88532,The Needles Of Rushmore,Mount Rushmore National Memorial,Chopping Block,3.399999999942338e-4,-5.999999999772854e-5,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,SoGnar,The Needles Of Rushmore > Mount Rushmore National Memorial > Chopping Block > Meat Counter,https://www.mountainproject.com/route/123799399/sognar,3,Boulder,V2,1,10,-103.469,43.88522,The Needles Of Rushmore,Mount Rushmore National Memorial,Chopping Block,3.000000000952241e-5,-1.0000000000331966e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Evergreen,The Needles Of Rushmore > Mount Rushmore National Memorial > Chopping Block > Pine Tree Rock,https://www.mountainproject.com/route/105820050/evergreen,3.7,Sport,5.9,1,140,-103.46835,43.88486,The Needles Of Rushmore,Mount Rushmore National Memorial,Chopping Block,6.49999999993156e-4,-3.5999999999347665e-4,0,South Dakota > The Needles Of Rushmore > 00
South Dakota,105708963,Ate One Today,The Needles Of Rushmore > Mount Rushmore National Memorial > Chopping Block > Pine Tree Rock,https://www.mountainproject.com/route/112102988/ate-one-today,3.5,Sport,5.9+,1,140,-103.46835,43.88486,The Needles Of Rushmore,Mount Rushmore National Memorial,Chopping Block,0,0,0,South Dakota > The Needles Of Rushmore > 00
