county_fips,county_name,county_pop,state_name
29053,"Cooper County, Missouri",17709,Missouri
29075,"Gentry County, Missouri",6571,Missouri
29133,"Mississippi County, Missouri",13180,Missouri
29153,"Ozark County, Missouri",9174,Missouri
29017,"Bollinger County, Missouri",12133,Missouri
29103,"Knox County, Missouri",3959,Missouri
29139,"Montgomery County, Missouri",11551,Missouri
29207,"Stoddard County, Missouri",29025,Missouri
29007,"Audrain County, Missouri",25388,Missouri
29077,"Greene County, Missouri",293086,Missouri
29185,"St. Clair County, Missouri",9397,Missouri
29197,"Schuyler County, Missouri",4660,Missouri
29029,"Camden County, Missouri",46305,Missouri
29099,"Jefferson County, Missouri",225081,Missouri
37143,"Perquimans County, North Carolina",13463,North Carolina
37157,"Rockingham County, North Carolina",91010,North Carolina
37029,"Camden County, North Carolina",10867,North Carolina
37071,"Gaston County, North Carolina",224529,North Carolina
37125,"Moore County, North Carolina",100880,North Carolina
37167,"Stanly County, North Carolina",62806,North Carolina
37199,"Yancey County, North Carolina",18069,North Carolina
37037,"Chatham County, North Carolina",74470,North Carolina
37101,"Johnston County, North Carolina",209339,North Carolina
37145,"Person County, North Carolina",39490,North Carolina
37009,"Ashe County, North Carolina",27203,North Carolina
37107,"Lenoir County, North Carolina",55949,North Carolina
37133,"Onslow County, North Carolina",197938,North Carolina
37161,"Rutherford County, North Carolina",67029,North Carolina
37197,"Yadkin County, North Carolina",37667,North Carolina
37023,"Burke County, North Carolina",90485,North Carolina
38097,"Traill County, North Dakota",8036,North Dakota
38021,"Dickey County, North Dakota",4872,North Dakota
38101,"Ward County, North Dakota",67641,North Dakota
38067,"Pembina County, North Dakota",6801,North Dakota
38041,"Hettinger County, North Dakota",2499,North Dakota
38017,"Cass County, North Dakota",181923,North Dakota
38029,"Emmons County, North Dakota",3241,North Dakota
38077,"Richland County, North Dakota",16177,North Dakota
38001,"Adams County, North Dakota",2216,North Dakota
38027,"Eddy County, North Dakota",2287,North Dakota
38057,"Mercer County, North Dakota",8187,North Dakota
12085,"Martin County, Florida",161000,Florida
12125,"Union County, Florida",15237,Florida
12075,"Levy County, Florida",41503,Florida
12113,"Santa Rosa County, Florida",184313,Florida
12011,"Broward County, Florida",1952778,Florida
12033,"Escambia County, Florida",318316,Florida
12091,"Okaloosa County, Florida",210738,Florida
12129,"Wakulla County, Florida",33739,Florida
13201,"Miller County, Georgia",5718,Georgia
13219,"Oconee County, Georgia",40280,Georgia
13111,"Fannin County, Georgia",26188,Georgia
13175,"Laurens County, Georgia",47546,Georgia
13257,"Stephens County, Georgia",25925,Georgia
13293,"Upson County, Georgia",26320,Georgia
22097,"St. Landry Parish, Louisiana",82124,Louisiana
22101,"St. Mary Parish, Louisiana",49348,Louisiana
22111,"Union Parish, Louisiana",22108,Louisiana
22017,"Caddo Parish, Louisiana",240204,Louisiana
22055,"Lafayette Parish, Louisiana",244390,Louisiana
22061,"Lincoln Parish, Louisiana",46742,Louisiana
22119,"Webster Parish, Louisiana",38340,Louisiana
22047,"Iberville Parish, Louisiana",32511,Louisiana
22063,"Livingston Parish, Louisiana",140789,Louisiana
22071,"Orleans Parish, Louisiana",390144,Louisiana
01107,"Pickens County, Alabama",19930,Alabama
01119,"Sumter County, Alabama",12427,Alabama
01073,"Jefferson County, Alabama",658573,Alabama
01023,"Choctaw County, Alabama",12589,Alabama
01059,"Franklin County, Alabama",31362,Alabama
01091,"Marengo County, Alabama",18863,Alabama
01113,"Russell County, Alabama",57961,Alabama
01019,"Cherokee County, Alabama",26196,Alabama
01039,"Covington County, Alabama",37049,Alabama
01041,"Crenshaw County, Alabama",13772,Alabama
01047,"Dallas County, Alabama",37196,Alabama
01077,"Lauderdale County, Alabama",92729,Alabama
01085,"Lowndes County, Alabama",9726,Alabama
01087,"Macon County, Alabama",18068,Alabama
01083,"Limestone County, Alabama",98915,Alabama
01117,"Shelby County, Alabama",217702,Alabama
01115,"St. Clair County, Alabama",89512,Alabama
01003,"Baldwin County, Alabama",223234,Alabama
01051,"Elmore County, Alabama",81209,Alabama
01069,"Houston County, Alabama",105882,Alabama
01121,"Talladega County, Alabama",79978,Alabama
01125,"Tuscaloosa County, Alabama",209355,Alabama
01027,"Clay County, Alabama",13235,Alabama
01031,"Coffee County, Alabama",52342,Alabama
01109,"Pike County, Alabama",33114,Alabama
01033,"Colbert County, Alabama",55241,Alabama
01037,"Coosa County, Alabama",10663,Alabama
01065,"Hale County, Alabama",14651,Alabama
01055,"Etowah County, Alabama",102268,Alabama
01053,"Escambia County, Alabama",36633,Alabama
01075,"Lamar County, Alabama",13805,Alabama
01013,"Butler County, Alabama",19448,Alabama
01105,"Perry County, Alabama",8923,Alabama
01127,"Walker County, Alabama",63521,Alabama
01035,"Conecuh County, Alabama",12067,Alabama
01063,"Greene County, Alabama",8111,Alabama
01007,"Bibb County, Alabama",22394,Alabama
01015,"Calhoun County, Alabama",113605,Alabama
01017,"Chambers County, Alabama",33254,Alabama
01057,"Fayette County, Alabama",16302,Alabama
01101,"Montgomery County, Alabama",226486,Alabama
18179,"Wells County, Indiana",28296,Indiana
18003,"Allen County, Indiana",379299,Indiana
18031,"Decatur County, Indiana",26559,Indiana
18035,"Delaware County, Indiana",114135,Indiana
18043,"Floyd County, Indiana",78522,Indiana
01093,"Marion County, Alabama",29709,Alabama
18103,"Miami County, Indiana",35516,Indiana
18077,"Jefferson County, Indiana",32308,Indiana
18079,"Jennings County, Indiana",27735,Indiana
18081,"Johnson County, Indiana",158167,Indiana
18109,"Morgan County, Indiana",70489,Indiana
18051,"Gibson County, Indiana",33659,Indiana
18111,"Newton County, Indiana",13984,Indiana
18117,"Orange County, Indiana",19646,Indiana
18141,"St. Joseph County, Indiana",271826,Indiana
18085,"Kosciusko County, Indiana",79456,Indiana
18099,"Marshall County, Indiana",46258,Indiana
18155,"Switzerland County, Indiana",10751,Indiana
18163,"Vanderburgh County, Indiana",181451,Indiana
08014,"Broomfield County, Colorado",70465,Colorado
10001,"Kent County, Delaware",180786,Delaware
09009,"New Haven County, Connecticut",854757,Connecticut
09015,"Windham County, Connecticut",116782,Connecticut
21055,"Crittenden County, Kentucky",8806,Kentucky
21115,"Johnson County, Kentucky",22188,Kentucky
21165,"Menifee County, Kentucky",6489,Kentucky
21193,"Perry County, Kentucky",25758,Kentucky
21051,"Clay County, Kentucky",19901,Kentucky
21025,"Breathitt County, Kentucky",12630,Kentucky
21083,"Graves County, Kentucky",37266,Kentucky
21031,"Butler County, Kentucky",12879,Kentucky
21097,"Harrison County, Kentucky",18886,Kentucky
21143,"Lyon County, Kentucky",8210,Kentucky
21231,"Wayne County, Kentucky",20333,Kentucky
21221,"Trigg County, Kentucky",14651,Kentucky
21131,"Leslie County, Kentucky",9877,Kentucky
21121,"Knox County, Kentucky",31145,Kentucky
21139,"Livingston County, Kentucky",9194,Kentucky
21211,"Shelby County, Kentucky",49024,Kentucky
21027,"Breckinridge County, Kentucky",20477,Kentucky
21117,"Kenton County, Kentucky",166998,Kentucky
21151,"Madison County, Kentucky",92987,Kentucky
21189,"Owsley County, Kentucky",4415,Kentucky
21217,"Taylor County, Kentucky",25769,Kentucky
21219,"Todd County, Kentucky",12294,Kentucky
21053,"Clinton County, Kentucky",10218,Kentucky
22083,"Richland Parish, Louisiana",20122,Louisiana
22019,"Calcasieu Parish, Louisiana",203436,Louisiana
22009,"Avoyelles Parish, Louisiana",40144,Louisiana
22077,"Pointe Coupee Parish, Louisiana",21730,Louisiana
22057,"Lafourche Parish, Louisiana",97614,Louisiana
22107,"Tensas Parish, Louisiana",4334,Louisiana
23015,"Lincoln County, Maine",34634,Maine
23021,"Piscataquis County, Maine",16785,Maine
23029,"Washington County, Maine",31379,Maine
23013,"Knox County, Maine",39772,Maine
23011,"Kennebec County, Maine",122302,Maine
23009,"Hancock County, Maine",54987,Maine
24510,"Baltimore city, Maryland",593490,Maryland
24025,"Harford County, Maryland",255441,Maryland
24033,"Prince George's County, Maryland",909327,Maryland
13313,"Whitfield County, Georgia",104628,Georgia
13285,"Troup County, Georgia",69922,Georgia
13197,"Marion County, Georgia",8359,Georgia
13321,"Worth County, Georgia",20247,Georgia
13109,"Evans County, Georgia",10654,Georgia
13103,"Effingham County, Georgia",64296,Georgia
13107,"Emanuel County, Georgia",22646,Georgia
13051,"Chatham County, Georgia",289430,Georgia
13173,"Lanier County, Georgia",10423,Georgia
13205,"Mitchell County, Georgia",21863,Georgia
13289,"Twiggs County, Georgia",8120,Georgia
13263,"Talbot County, Georgia",6195,Georgia
13275,"Thomas County, Georgia",44451,Georgia
13209,"Montgomery County, Georgia",9172,Georgia
13243,"Randolph County, Georgia",6778,Georgia
24047,"Worcester County, Maryland",52276,Maryland
23031,"York County, Maine",207641,Maine
23007,"Franklin County, Maine",30199,Maine
23025,"Somerset County, Maine",50484,Maine
24039,"Somerset County, Maryland",25616,Maryland
24041,"Talbot County, Maryland",37181,Maryland
24001,"Allegany County, Maryland",70416,Maryland
24027,"Howard County, Maryland",325690,Maryland
38073,"Ransom County, North Dakota",5218,North Dakota
38085,"Sioux County, North Dakota",4230,North Dakota
38033,"Golden Valley County, North Dakota",1761,North Dakota
38095,"Towner County, North Dakota",2189,North Dakota
38023,"Divide County, North Dakota",2264,North Dakota
38081,"Sargent County, North Dakota",3898,North Dakota
39105,"Meigs County, Ohio",22907,Ohio
39021,"Champaign County, Ohio",38885,Ohio
39057,"Greene County, Ohio",168937,Ohio
39087,"Lawrence County, Ohio",59463,Ohio
39115,"Morgan County, Ohio",14508,Ohio
39175,"Wyandot County, Ohio",21772,Ohio
39043,"Erie County, Ohio",74266,Ohio
40007,"Beaver County, Oklahoma",5311,Oklahoma
40063,"Hughes County, Oklahoma",13279,Oklahoma
40031,"Comanche County, Oklahoma",120749,Oklahoma
40001,"Adair County, Oklahoma",22194,Oklahoma
40137,"Stephens County, Oklahoma",43143,Oklahoma
40019,"Carter County, Oklahoma",48111,Oklahoma
51025,"Brunswick County, Virginia",16231,Virginia
51131,"Northampton County, Virginia",11710,Virginia
51163,"Rockbridge County, Virginia",22573,Virginia
51720,"Norton city, Virginia",3981,Virginia
53039,"Klickitat County, Washington",22425,Washington
53027,"Grays Harbor County, Washington",75061,Washington
53069,"Wahkiakum County, Washington",4488,Washington
53025,"Grant County, Washington",97733,Washington
53061,"Snohomish County, Washington",822083,Washington
54089,"Summers County, West Virginia",12573,West Virginia
54025,"Greenbrier County, West Virginia",34662,West Virginia
54057,"Mineral County, West Virginia",26868,West Virginia
54041,"Lewis County, West Virginia",15907,West Virginia
54075,"Pocahontas County, West Virginia",8247,West Virginia
54083,"Randolph County, West Virginia",28695,West Virginia
54105,"Wirt County, West Virginia",5821,West Virginia
54015,"Clay County, West Virginia",8508,West Virginia
54061,"Monongalia County, West Virginia",105612,West Virginia
54103,"Wetzel County, West Virginia",15065,West Virginia
54039,"Kanawha County, West Virginia",178124,West Virginia
54077,"Preston County, West Virginia",33432,West Virginia
54085,"Ritchie County, West Virginia",9554,West Virginia
54043,"Lincoln County, West Virginia",20409,West Virginia
54007,"Braxton County, West Virginia",13957,West Virginia
54005,"Boone County, West Virginia",21457,West Virginia
54109,"Wyoming County, West Virginia",20394,West Virginia
55033,"Dunn County, Wisconsin",45368,Wisconsin
55043,"Grant County, Wisconsin",51439,Wisconsin
55117,"Sheboygan County, Wisconsin",115340,Wisconsin
55078,"Menominee County, Wisconsin",4556,Wisconsin
55011,"Buffalo County, Wisconsin",13031,Wisconsin
55063,"La Crosse County, Wisconsin",118016,Wisconsin
55073,"Marathon County, Wisconsin",135692,Wisconsin
55121,"Trempealeau County, Wisconsin",29649,Wisconsin
55027,"Dodge County, Wisconsin",87839,Wisconsin
55125,"Vilas County, Wisconsin",22195,Wisconsin
55071,"Manitowoc County, Wisconsin",78981,Wisconsin
55013,"Burnett County, Wisconsin",15414,Wisconsin
55029,"Door County, Wisconsin",27668,Wisconsin
16009,"Benewah County, Idaho",9298,Idaho
16017,"Bonner County, Idaho",45739,Idaho
16033,"Clark County, Idaho",845,Idaho
16037,"Custer County, Idaho",4315,Idaho
16039,"Elmore County, Idaho",27511,Idaho
16043,"Fremont County, Idaho",13099,Idaho
16065,"Madison County, Idaho",39907,Idaho
16079,"Shoshone County, Idaho",12882,Idaho
16049,"Idaho County, Idaho",16667,Idaho
16081,"Teton County, Idaho",12142,Idaho
16077,"Power County, Idaho",7681,Idaho
16087,"Washington County, Idaho",10194,Idaho
17067,"Hancock County, Illinois",17708,Illinois
17119,"Madison County, Illinois",262966,Illinois
17063,"Grundy County, Illinois",51054,Illinois
17091,"Kankakee County, Illinois",109862,Illinois
17131,"Mercer County, Illinois",15437,Illinois
17043,"DuPage County, Illinois",922921,Illinois
17167,"Sangamon County, Illinois",194672,Illinois
17003,"Alexander County, Illinois",5761,Illinois
17157,"Randolph County, Illinois",31782,Illinois
17031,"Cook County, Illinois",5150233,Illinois
17141,"Ogle County, Illinois",50643,Illinois
17137,"Morgan County, Illinois",33658,Illinois
17177,"Stephenson County, Illinois",44498,Illinois
17193,"White County, Illinois",13537,Illinois
17203,"Woodford County, Illinois",38459,Illinois
17071,"Henderson County, Illinois",6646,Illinois
17111,"McHenry County, Illinois",307774,Illinois
18009,"Blackford County, Indiana",11758,Indiana
18015,"Carroll County, Indiana",20257,Indiana
18143,"Scott County, Indiana",23873,Indiana
18045,"Fountain County, Indiana",16346,Indiana
18039,"Elkhart County, Indiana",206341,Indiana
18025,"Crawford County, Indiana",10577,Indiana
18055,"Greene County, Indiana",31922,Indiana
18097,"Marion County, Indiana",964582,Indiana
19011,"Benton County, Iowa",25645,Iowa
19023,"Butler County, Iowa",14439,Iowa
19071,"Fremont County, Iowa",6960,Iowa
19151,"Pocahontas County, Iowa",6619,Iowa
19173,"Taylor County, Iowa",6121,Iowa
19177,"Van Buren County, Iowa",7044,Iowa
19195,"Worth County, Iowa",7381,Iowa
19003,"Adams County, Iowa",3602,Iowa
19009,"Audubon County, Iowa",5496,Iowa
19037,"Chickasaw County, Iowa",11933,Iowa
19051,"Davis County, Iowa",9000,Iowa
19059,"Dickinson County, Iowa",17258,Iowa
19103,"Johnson County, Iowa",151140,Iowa
19135,"Monroe County, Iowa",7707,Iowa
19171,"Tama County, Iowa",16854,Iowa
19167,"Sioux County, Iowa",34855,Iowa
19069,"Franklin County, Iowa",10070,Iowa
19027,"Carroll County, Iowa",20165,Iowa
19033,"Cerro Gordo County, Iowa",42450,Iowa
19067,"Floyd County, Iowa",15642,Iowa
19083,"Hardin County, Iowa",16846,Iowa
19117,"Lucas County, Iowa",8600,Iowa
19119,"Lyon County, Iowa",11755,Iowa
19147,"Palo Alto County, Iowa",8886,Iowa
19165,"Shelby County, Iowa",11454,Iowa
19087,"Henry County, Iowa",19954,Iowa
19099,"Jasper County, Iowa",37185,Iowa
19145,"Page County, Iowa",15107,Iowa
19157,"Poweshiek County, Iowa",18504,Iowa
19155,"Pottawattamie County, Iowa",93206,Iowa
19043,"Clayton County, Iowa",17549,Iowa
19017,"Bremer County, Iowa",25062,Iowa
19021,"Buena Vista County, Iowa",19620,Iowa
19063,"Emmet County, Iowa",9208,Iowa
19077,"Guthrie County, Iowa",10689,Iowa
19091,"Humboldt County, Iowa",9558,Iowa
19125,"Marion County, Iowa",33253,Iowa
19183,"Washington County, Iowa",21965,Iowa
13305,"Wayne County, Georgia",29927,Georgia
13009,"Baldwin County, Georgia",44890,Georgia
13059,"Clarke County, Georgia",128331,Georgia
13101,"Echols County, Georgia",4006,Georgia
13143,"Haralson County, Georgia",29792,Georgia
13169,"Jones County, Georgia",28735,Georgia
13213,"Murray County, Georgia",40096,Georgia
13241,"Rabun County, Georgia",17137,Georgia
13283,"Treutlen County, Georgia",6901,Georgia
13003,"Atkinson County, Georgia",8165,Georgia
13005,"Bacon County, Georgia",11164,Georgia
25017,"Middlesex County, Massachusetts",1611699,Massachusetts
25013,"Hampden County, Massachusetts",466372,Massachusetts
25011,"Franklin County, Massachusetts",70180,Massachusetts
25015,"Hampshire County, Massachusetts",160830,Massachusetts
26115,"Monroe County, Michigan",150500,Michigan
26059,"Hillsdale County, Michigan",45605,Michigan
26127,"Oceana County, Michigan",26467,Michigan
26087,"Lapeer County, Michigan",87607,Michigan
26083,"Keweenaw County, Michigan",2116,Michigan
26139,"Ottawa County, Michigan",291830,Michigan
26007,"Alpena County, Michigan",28405,Michigan
26079,"Kalkaska County, Michigan",18038,Michigan
26129,"Ogemaw County, Michigan",20997,Michigan
26039,"Crawford County, Michigan",14029,Michigan
26057,"Gratiot County, Michigan",40711,Michigan
26065,"Ingham County, Michigan",292406,Michigan
26109,"Menominee County, Michigan",22780,Michigan
26149,"St. Joseph County, Michigan",60964,Michigan
26161,"Washtenaw County, Michigan",367601,Michigan
26027,"Cass County, Michigan",51787,Michigan
26019,"Benzie County, Michigan",17766,Michigan
26163,"Wayne County, Michigan",1749343,Michigan
26075,"Jackson County, Michigan",158510,Michigan
26049,"Genesee County, Michigan",405813,Michigan
26155,"Shiawassee County, Michigan",68122,Michigan
26029,"Charlevoix County, Michigan",26143,Michigan
26053,"Gogebic County, Michigan",13975,Michigan
27093,"Meeker County, Minnesota",23222,Minnesota
27113,"Pennington County, Minnesota",14119,Minnesota
27167,"Wilkin County, Minnesota",6207,Minnesota
27027,"Clay County, Minnesota",64222,Minnesota
27045,"Fillmore County, Minnesota",21067,Minnesota
27119,"Polk County, Minnesota",31364,Minnesota
27135,"Roseau County, Minnesota",15165,Minnesota
27165,"Watonwan County, Minnesota",10897,Minnesota
27011,"Big Stone County, Minnesota",4991,Minnesota
27021,"Cass County, Minnesota",29779,Minnesota
27049,"Goodhue County, Minnesota",46340,Minnesota
27063,"Jackson County, Minnesota",9846,Minnesota
27105,"Nobles County, Minnesota",21629,Minnesota
27141,"Sherburne County, Minnesota",97238,Minnesota
27019,"Carver County, Minnesota",105089,Minnesota
27061,"Itasca County, Minnesota",45130,Minnesota
27123,"Ramsey County, Minnesota",550321,Minnesota
27169,"Winona County, Minnesota",50484,Minnesota
27039,"Dodge County, Minnesota",20934,Minnesota
27117,"Pipestone County, Minnesota",9126,Minnesota
27171,"Wright County, Minnesota",138377,Minnesota
42111,"Somerset County, Pennsylvania",73447,Pennsylvania
29173,"Ralls County, Missouri",10309,Missouri
30017,"Custer County, Montana",11402,Montana
30075,"Powder River County, Montana",1682,Montana
30085,"Roosevelt County, Montana",11004,Montana
30051,"Liberty County, Montana",2337,Montana
30083,"Richland County, Montana",10803,Montana
30101,"Toole County, Montana",4736,Montana
30019,"Daniels County, Montana",1690,Montana
30045,"Judith Basin County, Montana",2007,Montana
30023,"Deer Lodge County, Montana",9140,Montana
30055,"McCone County, Montana",1664,Montana
30087,"Rosebud County, Montana",8937,Montana
30021,"Dawson County, Montana",8613,Montana
30007,"Broadwater County, Montana",6237,Montana
30071,"Phillips County, Montana",3954,Montana
31009,"Blaine County, Nebraska",465,Nebraska
31049,"Deuel County, Nebraska",1794,Nebraska
31113,"Logan County, Nebraska",748,Nebraska
31169,"Thayer County, Nebraska",5003,Nebraska
31001,"Adams County, Nebraska",31363,Nebraska
31011,"Boone County, Nebraska",5192,Nebraska
31149,"Rock County, Nebraska",1357,Nebraska
31163,"Sherman County, Nebraska",3001,Nebraska
31093,"Howard County, Nebraska",6445,Nebraska
31073,"Gosper County, Nebraska",1990,Nebraska
31153,"Sarpy County, Nebraska",187196,Nebraska
31015,"Boyd County, Nebraska",1919,Nebraska
31059,"Fillmore County, Nebraska",5462,Nebraska
31091,"Hooker County, Nebraska",682,Nebraska
31159,"Seward County, Nebraska",17284,Nebraska
31181,"Webster County, Nebraska",3487,Nebraska
31023,"Butler County, Nebraska",8016,Nebraska
31005,"Arthur County, Nebraska",463,Nebraska
31067,"Gage County, Nebraska",21513,Nebraska
31099,"Kearney County, Nebraska",6495,Nebraska
31119,"Madison County, Nebraska",35099,Nebraska
31137,"Phelps County, Nebraska",9034,Nebraska
31179,"Wayne County, Nebraska",9385,Nebraska
31107,"Knox County, Nebraska",8332,Nebraska
31121,"Merrick County, Nebraska",7755,Nebraska
31133,"Pawnee County, Nebraska",2613,Nebraska
31183,"Wheeler County, Nebraska",783,Nebraska
32015,"Lander County, Nevada",5532,Nevada
32009,"Esmeralda County, Nevada",873,Nevada
32021,"Mineral County, Nevada",4505,Nevada
55137,"Waushara County, Wisconsin",24443,Wisconsin
55039,"Fond du Lac County, Wisconsin",103403,Wisconsin
55091,"Pepin County, Wisconsin",7287,Wisconsin
55103,"Richland County, Wisconsin",17252,Wisconsin
55065,"Lafayette County, Wisconsin",16665,Wisconsin
55093,"Pierce County, Wisconsin",42754,Wisconsin
55015,"Calumet County, Wisconsin",50089,Wisconsin
39029,"Columbiana County, Ohio",101883,Ohio
39051,"Fulton County, Ohio",42126,Ohio
39053,"Gallia County, Ohio",29898,Ohio
39099,"Mahoning County, Ohio",228683,Ohio
39145,"Scioto County, Ohio",75314,Ohio
39117,"Morrow County, Ohio",35328,Ohio
39135,"Preble County, Ohio",40882,Ohio
39003,"Allen County, Ohio",102351,Ohio
39033,"Crawford County, Ohio",41494,Ohio
39059,"Guernsey County, Ohio",38875,Ohio
39107,"Mercer County, Ohio",41172,Ohio
39023,"Clark County, Ohio",134083,Ohio
39093,"Lorain County, Ohio",309833,Ohio
39113,"Montgomery County, Ohio",531687,Ohio
39165,"Warren County, Ohio",234602,Ohio
39007,"Ashtabula County, Ohio",97241,Ohio
40071,"Kay County, Oklahoma",43538,Oklahoma
40035,"Craig County, Oklahoma",14142,Oklahoma
40017,"Canadian County, Oklahoma",148306,Oklahoma
40077,"Latimer County, Oklahoma",10073,Oklahoma
40139,"Texas County, Oklahoma",19983,Oklahoma
40127,"Pushmataha County, Oklahoma",11096,Oklahoma
40069,"Johnston County, Oklahoma",11085,Oklahoma
36095,"Schoharie County, New York",30999,New York
36035,"Fulton County, New York",53383,New York
36083,"Rensselaer County, New York",158714,New York
36033,"Franklin County, New York",50022,New York
36081,"Queens County, New York",2253858,New York
36115,"Washington County, New York",61204,New York
36061,"New York County, New York",1628706,New York
17113,"McLean County, Illinois",171517,Illinois
17145,"Perry County, Illinois",20916,Illinois
17149,"Pike County, Illinois",15561,Illinois
17161,"Rock Island County, Illinois",141879,Illinois
17163,"St. Clair County, Illinois",259686,Illinois
17185,"Wabash County, Illinois",11520,Illinois
17013,"Calhoun County, Illinois",4739,Illinois
17035,"Cumberland County, Illinois",10766,Illinois
17085,"Jo Daviess County, Illinois",21235,Illinois
17089,"Kane County, Illinois",532403,Illinois
17101,"Lawrence County, Illinois",15678,Illinois
17009,"Brown County, Illinois",6578,Illinois
17123,"Marshall County, Illinois",11438,Illinois
17075,"Iroquois County, Illinois",27114,Illinois
17021,"Christian County, Illinois",32304,Illinois
17059,"Gallatin County, Illinois",4828,Illinois
17077,"Jackson County, Illinois",56750,Illinois
17143,"Peoria County, Illinois",179179,Illinois
17181,"Union County, Illinois",16653,Illinois
17147,"Piatt County, Illinois",16344,Illinois
17169,"Schuyler County, Illinois",6768,Illinois
17175,"Stark County, Illinois",5342,Illinois
17005,"Bond County, Illinois",16426,Illinois
17007,"Boone County, Illinois",53544,Illinois
17015,"Carroll County, Illinois",14305,Illinois
17029,"Coles County, Illinois",50621,Illinois
17083,"Jersey County, Illinois",21773,Illinois
17039,"De Witt County, Illinois",15638,Illinois
17051,"Fayette County, Illinois",21336,Illinois
17107,"Logan County, Illinois",28618,Illinois
17117,"Macoupin County, Illinois",44926,Illinois
17165,"Saline County, Illinois",23491,Illinois
17135,"Montgomery County, Illinois",28414,Illinois
17195,"Whiteside County, Illinois",55175,Illinois
06031,"Kings County, California",152940,California
06063,"Plumas County, California",18807,California
06079,"San Luis Obispo County, California",283111,California
06019,"Fresno County, California",999101,California
06029,"Kern County, California",900202,California
06059,"Orange County, California",3175692,California
06111,"Ventura County, California",846006,California
06009,"Calaveras County, California",45905,California
06101,"Sutter County, California",96971,California
06081,"San Mateo County, California",766573,California
06109,"Tuolumne County, California",54478,California
06077,"San Joaquin County, California",762148,California
06005,"Amador County, California",39752,California
08095,"Phillips County, Colorado",4265,Colorado
08007,"Archuleta County, Colorado",14029,Colorado
08031,"Denver County, Colorado",727211,Colorado
08061,"Kiowa County, Colorado",1406,Colorado
08055,"Huerfano County, Colorado",6897,Colorado
08009,"Baca County, Colorado",3581,Colorado
08015,"Chaffee County, Colorado",20356,Colorado
08047,"Gilpin County, Colorado",6243,Colorado
08045,"Garfield County, Colorado",60061,Colorado
08059,"Jefferson County, Colorado",582881,Colorado
08079,"Mineral County, Colorado",769,Colorado
08103,"Rio Blanco County, Colorado",6324,Colorado
08115,"Sedgwick County, Colorado",2248,Colorado
08021,"Conejos County, Colorado",8205,Colorado
08027,"Custer County, Colorado",5068,Colorado
08001,"Adams County, Colorado",517421,Colorado
08037,"Eagle County, Colorado",55127,Colorado
08065,"Lake County, Colorado",8127,Colorado
08081,"Moffat County, Colorado",13283,Colorado
08097,"Pitkin County, Colorado",17767,Colorado
08017,"Cheyenne County, Colorado",1831,Colorado
08011,"Bent County, Colorado",5577,Colorado
08033,"Dolores County, Colorado",2055,Colorado
08057,"Jackson County, Colorado",1392,Colorado
08069,"Larimer County, Colorado",356899,Colorado
08083,"Montezuma County, Colorado",26183,Colorado
08113,"San Miguel County, Colorado",8179,Colorado
16015,"Boise County, Idaho",7831,Idaho
16029,"Caribou County, Idaho",7155,Idaho
16005,"Bannock County, Idaho",87808,Idaho
16011,"Bingham County, Idaho",46811,Idaho
16027,"Canyon County, Idaho",229849,Idaho
16057,"Latah County, Idaho",40108,Idaho
16075,"Payette County, Idaho",23951,Idaho
17129,"Menard County, Illinois",12196,Illinois
17099,"LaSalle County, Illinois",108669,Illinois
17115,"Macon County, Illinois",104009,Illinois
17191,"Wayne County, Illinois",16215,Illinois
17055,"Franklin County, Illinois",38469,Illinois
17109,"McDonough County, Illinois",29682,Illinois
17139,"Moultrie County, Illinois",14501,Illinois
17151,"Pope County, Illinois",4177,Illinois
17173,"Shelby County, Illinois",21634,Illinois
17019,"Champaign County, Illinois",209689,Illinois
17053,"Ford County, Illinois",12961,Illinois
17093,"Kendall County, Illinois",128990,Illinois
17121,"Marion County, Illinois",37205,Illinois
17125,"Mason County, Illinois",13359,Illinois
17025,"Clay County, Illinois",13184,Illinois
17133,"Monroe County, Illinois",34637,Illinois
17201,"Winnebago County, Illinois",282572,Illinois
17153,"Pulaski County, Illinois",5335,Illinois
17045,"Edgar County, Illinois",17161,Illinois
17011,"Bureau County, Illinois",32628,Illinois
17033,"Crawford County, Illinois",18667,Illinois
17155,"Putnam County, Illinois",5739,Illinois
17103,"Lee County, Illinois",34096,Illinois
17159,"Richland County, Illinois",15513,Illinois
17189,"Washington County, Illinois",13887,Illinois
17127,"Massac County, Illinois",13772,Illinois
17017,"Cass County, Illinois",12147,Illinois
18061,"Harrison County, Indiana",40515,Indiana
18169,"Wabash County, Indiana",30996,Indiana
18075,"Jay County, Indiana",20436,Indiana
27051,"Grant County, Minnesota",5972,Minnesota
27089,"Marshall County, Minnesota",9336,Minnesota
27163,"Washington County, Minnesota",262440,Minnesota
27065,"Kanabec County, Minnesota",16337,Minnesota
13035,"Butts County, Georgia",24936,Georgia
13045,"Carroll County, Georgia",119992,Georgia
13081,"Crisp County, Georgia",22372,Georgia
13077,"Coweta County, Georgia",148509,Georgia
13083,"Dade County, Georgia",16116,Georgia
13027,"Brooks County, Georgia",15457,Georgia
13129,"Gordon County, Georgia",57963,Georgia
13113,"Fayette County, Georgia",114421,Georgia
13217,"Newton County, Georgia",111744,Georgia
13133,"Greene County, Georgia",18324,Georgia
13085,"Dawson County, Georgia",26108,Georgia
13139,"Hall County, Georgia",204441,Georgia
